Provider,Tier,Latest Version,Latest Version Published,Created At,Days Since Update,,Protocol v4,Protocol v5,Protocol v6,,Cohort: Framework only,Cohort: SDKv2 only,Cohort: Framework+SDKv2,,Managed Resources,Resource Identities,Data Sources,Ephemeral Resources,List Resources,Actions,Provider Functions,Guides,Total Features,,Downloads,Version Count,Subcategories
smutel/netbox,community,8.0.2,2025-09-14,2020-05-25,245,,,✅,,,,✅,,,36,0,142,0,0,0,0,0,178,,4.1M,33,0
snagi/spectrocloud,community,0.999.0,2025-09-25,2025-09-24,234,,,✅,,,,✅,,,49,0,33,0,0,0,0,0,82,,257,2,0
snakeice/hash-sum,community,1.0.0,2022-05-19,2022-05-19,1459,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,48.9K,4,0
snapsoft-io/context,community,0.2.0,2026-03-27,2026-02-25,51,,,,✅,,✅,,,,0,0,3,0,0,0,0,0,3,,135,2,0
SneaksAndData/boxer,community,0.0.7,2026-05-08,2025-08-26,9,,,,✅,,✅,,,,8,0,9,0,0,0,0,0,17,,1.7K,7,0
SneakyBugs/k3d,community,1.0.1,2022-11-29,2022-11-28,1265,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,146.7K,2,0
SnellerInc/sneller,community,0.1.0,2023-08-24,2022-12-29,997,,,,✅,,✅,,,,4,0,8,0,0,0,0,0,12,,6.7K,8,0
snidell/techzoneskytap,community,0.0.2,2021-12-05,2021-12-03,1624,,,✅,,,,✅,,,6,0,2,0,0,0,0,0,8,,4.5K,2,0
snowflakedb/snowflake,partner,2.16.0,2026-05-08,2022-03-14,9,,,✅,,,,✅,,,115,0,59,0,0,0,0,13,174,,54.7M,128,2
snowplow-devops/redash,community,0.8.9,2024-08-16,2020-09-25,639,,,✅,,,,✅,,,4,0,3,0,0,0,0,0,7,,335.1K,12,0
snowplow-devops/snowplow,community,0.7.4,2025-02-24,2020-09-29,447,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,107.0K,10,0
snowsidejon/virtfusion,community,1.0.4,2025-09-27,2025-09-26,232,,,✅,,,,✅,,,3,0,0,0,0,0,0,0,3,,229,2,0
sntns/swarm,community,0.2.0,2025-09-30,2025-09-25,229,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,234,2,0
snyk-labs/snyk-broker,community,0.1.3,2026-03-11,2026-03-11,67,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,72,1,0
snyk-labs/snyk-identity,community,0.1.0,2026-03-29,2026-03-29,49,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,70,1,0
snyk-terraform-assets/snyk,partner,0.0.5,2023-07-17,2023-03-27,1035,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,50.8K,5,0
Socolin/randombyte,community,1.0.2,2023-08-31,2023-08-31,990,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,24.5K,3,0
socotra/mysql,community,1.10.2-lazy-conn,2021-04-22,2021-04-22,1851,,,✅,,,,✅,,,5,0,0,0,0,0,0,0,5,,3.7K,1,0
socrate-tech/zitadeltools,community,1.0.0,2024-01-19,2024-01-19,849,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,55.4K,1,0
sodle/bsky,community,1.4.3,2026-02-24,2024-11-26,82,,,,✅,,✅,,,,4,0,1,0,0,0,0,0,5,,1.4K,8,0
soffensive/soff,community,1.3.7,2026-01-18,2026-01-18,119,,,,✅,,✅,,,,1,0,1,1,0,1,1,0,5,,99,1,0
soft-techies-com/directus,community,0.1.4,2025-08-25,2025-08-25,265,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,512,3,0
software1tkh/example,community,1.0.6,2021-12-01,2021-11-24,1628,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,4.8K,2,0
softwaredefinedautomation/sda,community,0.1.0,2026-01-02,2026-01-02,135,,,✅,,,,✅,,,12,0,1,0,0,0,0,0,13,,87,1,0
Softwarehuset-com/mssql,community,0.1.4,2023-08-21,2023-08-16,1000,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,2.5K,4,0
sogelink/aws,community,4.36.0-sglk,2022-10-24,2021-01-06,1301,,,✅,,,,✅,,,"1,073",0,415,0,0,0,0,6,"1,488",,11.5K,4,184
sogelink/postgresql,community,1.21.2-sglk,2024-10-23,2023-12-14,571,,,✅,,,,✅,,,14,0,3,0,0,0,0,0,17,,152.7K,3,0
SojebSikder/virtualbox,community,0.0.2,2025-04-03,2025-04-03,409,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,433,2,0
sokraflex/bitly,community,0.0.3-pre,2023-08-01,2023-08-01,1020,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,917,1,0
Sokren/aap,community,0.0.8,2026-01-26,2025-11-12,111,,,,✅,,✅,,,,5,0,5,0,0,3,0,0,13,,454,2,0
SolaceProducts/solacebroker,partner,1.3.0,2025-12-15,2023-10-10,153,,,,✅,,✅,,,,78,0,81,0,0,0,0,2,159,,308.4K,10,0
SolaceProducts/solacebrokerappliance,partner,1.3.0,2025-12-15,2023-12-04,153,,,,✅,,✅,,,,73,0,76,0,0,0,0,2,149,,39.4K,7,0
SolaceProducts/solacecloud,community,0.2.1,2025-10-15,2025-07-16,214,,,,✅,,✅,,,,3,0,3,0,0,0,0,1,6,,5.3K,7,0
SolarFactories/dependencytrack,community,1.22.0,2026-05-10,2024-11-25,7,,,,✅,,✅,,,,32,0,12,0,0,0,0,0,44,,29.5K,44,0
solarwinds/swo,community,0.2.16,2026-04-23,2023-11-22,24,,,,✅,,✅,,,,8,0,0,0,0,0,0,0,8,,29.5K,36,0
solarwindscloud/swo,community,0.0.2,2023-08-21,2023-08-18,1000,,,,✅,,✅,,,,3,0,0,0,0,0,0,0,3,,1.5K,2,0
someara/dns,community,2.3.0-pre,2020-08-11,2020-08-11,2105,,,✅,,,,✅,,,8,0,8,0,0,0,0,0,16,,2.5K,1,0
someara/tls,community,2.3.0-pre,2020-08-11,2020-08-11,2105,,,✅,,,,✅,,,4,0,2,0,0,0,0,0,6,,7.6K,1,0
Someniak/unifi-firewall,community,0.6.2,2026-03-16,2026-02-16,62,,,✅,,,,✅,,,2,0,2,0,0,0,0,2,4,,1.3K,22,0
someone-stole-my-name/uptimerobot,community,0.0.1,2023-12-17,2023-12-17,882,,,✅,,,,✅,,,3,0,1,0,0,0,0,0,4,,956,1,0
sonatype-nexus-community/sonatypeiq,community,1.0.1,2026-05-05,2023-08-09,12,,,,✅,,✅,,,,15,0,8,0,0,0,0,0,23,,1.3M,21,0
sonatype-nexus-community/sonatyperepo,community,1.8.1,2026-05-15,2025-07-08,2,,,,✅,,✅,,,,101,0,17,0,0,0,0,0,118,,73.5K,45,0
sonlir/render,community,0.2.0,2024-03-12,2024-03-06,796,,,,✅,,✅,,,,2,0,6,0,0,0,0,0,8,,1.9K,3,0
Sonova-Marketing/zendesk,community,0.0.5,2024-03-20,2024-03-20,788,,,✅,,,,✅,,,11,0,2,0,0,0,0,0,13,,741,1,0
soonchee23/st-alicloud,community,0.0.8,2025-08-15,2025-08-14,275,,,,✅,,✅,,,,16,0,5,0,0,0,0,0,21,,3.8K,6,0
soonchee23/st-aws,community,0.0.20,2026-01-28,2025-10-03,109,,,,✅,,✅,,,,4,0,3,0,0,0,0,0,7,,1.4K,15,0
soonchee23/st-azuread,community,1.0.13,2025-05-27,2025-05-22,355,,,,✅,,✅,,,,1,0,2,0,0,0,0,0,3,,727,5,0
soonchee23/st-tencentcloud,community,1.2.3,2025-02-12,2024-10-28,459,,,,✅,,✅,,,,4,0,2,0,0,0,0,0,6,,2.6K,14,0
sorcero/go-cat,community,0.0.25,2024-03-09,2021-11-02,799,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,146.6K,14,0
sorenisanerd/consul,community,2.20.0-soren8,2024-02-29,2024-02-29,808,,✅,✅,,,,✅,,,32,0,20,0,0,0,0,1,52,,957,1,0
sotoon/sotoon,community,0.1.8,2025-11-17,2025-09-28,181,,,,✅,,✅,,,,13,0,17,0,0,0,0,0,30,,629,6,0
souf989/postgrestable,community,0.0.6,2022-01-26,2022-01-17,1572,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,8.0K,4,0
sourav977/avengers,community,1.0.1,2022-01-12,2022-01-10,1586,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,4.8K,2,0
sourcegraph/postgresql,community,1.25.0-sg.4,2025-08-29,2022-10-13,261,,,✅,,,,✅,,,16,0,3,0,0,0,0,0,19,,43.0K,11,0
Sovarto/ansible,community,2.1.5,2024-06-10,2024-02-18,706,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,13.4K,22,0
Sovarto/bitbucket,community,1.6.4,2023-07-16,2023-05-20,1036,,,✅,,,,✅,,,14,0,16,0,0,0,0,0,30,,9.3K,6,0
sovarto/docker,community,3.0.10,2025-01-11,2024-08-02,491,,,✅,,,,✅,,,10,0,5,0,0,0,0,0,15,,5.0K,6,0
SovraDev/spinnaker,community,0.0.4,2025-11-05,2025-11-03,193,,,✅,,,,✅,,,5,0,1,0,0,0,0,0,6,,416,3,0
spacelift-io/smtp,community,0.1.1,2022-06-26,2022-06-26,1421,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,5.0K,2,0
spacelift-io/spacelift,community,1.49.0,2026-05-15,2021-04-30,2,,,✅,,,,✅,,,52,0,58,0,0,0,0,0,110,,14.1M,121,0
spaceshuttl/discord,community,1.0.0-pre1,2020-10-15,2020-10-15,2040,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,2.8K,1,0
Spantree/utils,community,0.4.0,2025-11-08,2025-11-08,190,,,,✅,,✅,,,,0,0,1,0,0,0,0,0,1,,229,2,0
sparkpost-terraform/sparkpost,community,0.3.3,2025-10-14,2025-07-18,215,,,,✅,,✅,,,,6,0,1,0,0,0,0,0,7,,2.4K,16,0
spatel96/ultradns,community,1.0.0,2021-04-06,2021-04-06,1867,,,✅,,,,✅,,,6,0,0,0,0,0,0,0,6,,157.2K,1,0
SpaWn2KiLl/helm,community,1.3.8,2022-05-04,2022-01-24,1474,,,✅,,,,✅,,,1,0,1,0,0,0,0,1,2,,8.2K,3,0
speakeasy-api/speakeasy,community,0.0.5,2023-03-28,2023-03-28,1146,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,3.8K,4,0
specifai-net/specifai,community,0.6.1,2026-04-12,2023-12-18,35,,,,✅,,✅,,,,5,0,3,0,0,0,0,0,8,,11.3K,20,0
spectrocloud/spectrocloud,partner,0.29.1,2026-05-08,2020-12-26,9,,,✅,,,,✅,,,52,0,35,0,0,0,0,0,87,,6.8M,217,0
spencer-p/kubectl,community,2.0.5,2023-09-28,2023-09-28,962,,,✅,,,,✅,,,2,0,4,0,0,0,0,0,6,,2.3K,2,0
SpencerBinXia/postgresql,community,1.15.0-1.0.0,2022-03-04,2022-02-23,1535,,,✅,,,,✅,,,9,0,3,0,0,0,0,0,12,,304.8K,2,0
spencerdodd/proxmox,community,2.9.18,2023-12-15,2023-12-15,884,,,✅,,,,✅,,,3,0,0,0,0,0,0,2,3,,2.7K,1,0
spencerdodd/proxmox-pinned,community,2.9.23,2023-12-19,2023-12-19,880,,,✅,,,,✅,,,2,0,0,0,0,0,0,2,2,,5.0K,2,0
spheronFdn/spheron,community,1.1.0,2023-09-28,2023-06-30,962,,,,✅,,✅,,,,3,0,1,0,0,0,0,0,4,,1.4K,2,0
spiceai/spiceai,community,0.1.0,2026-02-13,2026-02-13,93,,,,✅,,✅,,,,4,0,7,0,0,0,0,0,11,,101,1,0
Spirit91/test,community,1.2.1,2025-02-27,2025-02-26,444,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,838,4,0
spkane/todo,community,2.0.6,2024-11-15,2022-09-17,548,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,12.1K,10,0
splightplatform/splight,community,1.2.21,2026-04-01,2024-02-08,46,,,,✅,,✅,,,,44,0,6,0,0,0,0,0,50,,16.4K,67,0
splitsecure/splitsecure,community,1.0.1,2026-05-04,2026-05-01,13,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,14,2,0
splunk-terraform/signalfx,partner,10.0.0-beta6,2026-04-08,2020-07-27,39,,,✅,,,,✅,,,36,0,6,0,0,0,1,0,43,,15.1M,110,0
splunk/artifacts,partner,1.1.0,2021-11-30,2021-08-31,1629,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,25.4K,2,0
splunk/qbec,partner,0.0.1,2021-09-25,2021-09-25,1695,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,192.4K,1,0
splunk/scp,partner,1.3.2,2026-02-06,2023-02-22,100,,,✅,,,,✅,,,8,0,1,0,0,0,0,0,9,,702.3K,12,0
splunk/splunk,partner,1.5.1,2026-04-17,2020-09-01,30,,,✅,,,,✅,,,27,0,0,0,0,0,0,0,27,,4.5M,53,0
splunk/splunkconfig,partner,1.7.4,2024-08-16,2021-08-11,639,,,✅,,,,✅,,,2,0,12,0,0,0,0,6,14,,75.0K,19,0
splunk/synthetics,partner,2.0.17,2025-12-09,2021-08-26,159,,,✅,,,,✅,,,9,0,12,0,0,0,0,0,21,,3.7M,29,0
splunk/victorops,partner,0.1.4,2021-05-18,2020-09-04,1825,,,✅,,,,✅,,,6,0,0,0,0,0,0,0,6,,65.2K,7,0
sporkops/sporkops,community,0.9.0,2026-04-26,2026-03-27,21,,,,✅,,✅,,,,3,0,6,0,0,0,0,0,9,,552,11,0
sport24ru/dex,community,0.2.0,2025-02-13,2023-04-05,458,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,77.4K,2,0
sport24ru/regru,community,1.0.2,2025-08-14,2025-02-17,276,,,✅,,,,✅,,,8,0,0,0,0,0,0,0,8,,38.1K,5,0
sport24ru/runscope,community,0.10.0,2021-04-23,2021-03-26,1850,,,✅,,,,✅,,,5,0,4,0,0,0,0,0,9,,291.8K,5,0
spotinst/spotinst,partner,1.236.0,2026-05-15,2020-10-26,2,,,✅,,,,✅,,,39,0,0,0,0,0,0,0,39,,24.3M,281,9
Spotnana-Tech/jumpcloud,community,1.0.8,2024-07-31,2024-03-05,655,,,,✅,,✅,,,,2,0,3,0,0,0,0,0,5,,2.6K,4,0
SpotOnInc/sendgrid,community,0.2.5,2023-04-13,2023-04-13,1130,,,✅,,,,✅,,,11,0,0,0,0,0,0,0,11,,21.9K,1,0
spreadshirt/radosgw,community,0.2.0,2025-07-09,2023-07-06,312,,,,✅,,✅,,,,3,0,1,0,0,0,0,0,4,,2.1K,3,0
spring-media/awsmt,community,2.5.1,2025-09-04,2022-01-27,255,,,,✅,,✅,,,,5,0,5,0,0,0,0,0,10,,2.1M,55,0
spring-media/pingdom,community,1.21.3,2025-06-17,2023-08-10,334,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,2.4M,4,0
springernature/ee-platform,community,0.10.0,2026-02-20,2024-09-25,86,,,,✅,,✅,,,,0,0,1,0,0,0,0,0,1,,17.5K,10,0
sproutfi/kafka,community,0.4.2,2022-01-04,2022-01-04,1594,,,✅,,,,✅,,,2,0,0,0,0,0,0,0,2,,2.8K,1,0
SquadcastHub/squadcast,community,2.5.1,2025-09-18,2020-10-15,241,,,✅,,,,✅,,,38,0,10,0,0,0,0,0,48,,603.6K,68,0
square-root/snowflake,community,0.26.6,2022-03-12,2022-03-03,1527,,,✅,,,,✅,,,55,0,26,0,0,0,0,0,81,,7.6K,3,0
square/anomalo,community,1.1.3,2025-04-02,2023-05-20,410,,,,✅,,✅,,,,2,0,1,0,0,0,0,0,3,,18.6K,6,0
squaredup/squaredup,partner,1.5.1,2026-02-05,2023-10-27,101,,,,✅,,✅,,,,11,0,4,0,0,0,0,0,15,,16.3K,15,0
squat/lambda,community,0.1.3,2024-10-22,2024-10-09,572,,,,✅,,✅,,,,2,0,2,0,0,0,0,0,4,,4.3K,4,0
squat/saladcloud,community,0.3.0,2023-12-28,2023-11-09,871,,,,✅,,✅,,,,2,0,10,0,0,0,0,0,12,,4.8K,5,0
srevinsaju/startrail,community,0.0.1,2024-03-01,2024-03-01,807,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,896,1,0
sriniously/sevalla,community,1.0.0,2025-07-24,2025-07-24,297,,,,✅,,✅,,,,5,0,5,0,0,0,0,0,10,,169,1,0
srivinprabhash/libvirt,community,0.7.1,2023-01-03,2022-12-22,1230,,,✅,,,,✅,,,6,0,0,0,0,0,0,0,6,,775,2,0
srmanda-cs/cloudlab,community,0.3.0,2026-02-27,2026-02-27,79,,,✅,,,,✅,,,5,0,5,0,0,0,0,0,10,,351,6,0
ssbostan/azuread,community,1.7.0,2023-02-20,2023-02-19,1182,,,✅,,,,✅,,,12,0,8,0,0,0,0,6,20,,1.1K,2,8
sschu/keycloak,community,5.0.1,2025-01-13,2024-11-18,489,,,✅,,,,✅,,,79,0,15,0,0,0,0,0,94,,567,3,0
SSHcom/privx,community,1.42.2,2026-04-14,2026-03-19,33,,,,✅,,✅,,,,15,0,18,0,0,0,0,0,33,,180,2,0
ssubedir/stripe,community,1.2.9,2022-02-11,2022-02-11,1556,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,27.8K,11,0
St3ffn/aws-appstream,community,2.3.2,2026-04-24,2026-01-27,23,,,,✅,,✅,,,,21,0,16,0,0,0,0,2,37,,1.4K,9,1
StackExchange/stackoverflow,partner,1.0.5,2025-09-04,2023-05-08,255,,,✅,,,,✅,,,4,0,5,0,0,0,0,0,9,,3.8K,7,0
StackGuardian/stackguardian,community,1.11.0-beta-1,2026-05-15,2024-02-16,2,,,,✅,,✅,,,,14,0,17,0,0,0,0,2,31,,160.7K,46,0
stackitcloud/stackit,community,0.96.0,2026-05-15,2023-09-08,2,,,,✅,,✅,,,,92,0,92,1,0,0,0,13,185,,8.1M,143,0
stacklet/stacklet,community,0.7.1,2026-05-05,2025-06-17,12,,,,✅,,✅,,,,23,0,22,0,0,0,0,0,45,,4.6K,12,0
stackopshq/pangolin,community,1.3.8,2026-04-02,2026-04-02,45,,,,✅,,✅,,,,22,0,8,0,0,0,0,0,30,,738,13,0
stackpath/stackpath,partner,2.1.0,2024-06-07,2020-07-28,709,,,✅,,,,✅,,,8,0,0,0,0,0,0,0,8,,41.0K,8,0
stacuity/stacuity,community,1.0.3,2025-06-12,2025-06-12,339,,,,✅,,✅,,,,8,0,8,0,0,0,0,0,16,,308,2,0
stainless-hao/test-nein,community,0.0.1,2024-07-10,2024-07-10,676,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,538,1,0
stainless-hao/test1234,community,1.0.1-beta,2024-07-18,2024-07-10,668,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,9.4K,35,0
stan-stately/temporal,community,0.0.6,2025-10-22,2025-10-21,207,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,565,5,0
stan-stately/temporal,community,0.0.6,2025-10-22,2025-10-21,207,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,565,5,0
stanleyz/azuread,community,3.0.1,2022-09-28,2022-09-28,1327,,,✅,,,,✅,,,24,0,13,0,0,0,0,7,37,,3.2K,2,15
starburstdata/galaxy,community,0.28.0,2026-05-14,2025-10-28,3,,,,✅,,✅,,,,23,0,66,0,0,0,0,0,89,,5.4K,29,0
startbridge/gandi,community,2.0.0-rc3,2021-11-24,2021-11-24,1635,,,✅,,,,✅,,,3,0,3,0,0,0,0,0,6,,2.8K,1,0
startnext/rgw,community,1.0.2,2023-09-29,2023-06-29,961,,,,✅,,✅,,,,3,0,0,0,0,0,0,0,3,,23.4K,2,0
startnext/wikijs,community,1.0.4,2023-07-12,2023-07-07,1040,,,,✅,,✅,,,,8,0,7,0,0,0,0,0,15,,3.1K,5,0
stategraph/fly,community,0.2.3,2026-03-19,2026-03-17,59,,,✅,,,,✅,,,29,0,18,0,0,0,0,0,47,,330,7,0
statisticsnorway/commvault,community,0.3.1,2025-12-09,2025-09-02,159,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,1.2K,5,0
statsig-io/statsig,community,2.2.1,2025-12-12,2022-10-03,156,,,,✅,,✅,,,,17,0,0,0,0,0,0,0,17,,36.6K,12,0
StatueFungus/keycloak,community,2.3.2,2021-03-29,2021-03-18,1875,,,✅,,,,✅,,,53,0,12,0,0,0,0,0,65,,8.5K,2,0
StatusCakeDev/statuscake,partner,2.2.2,2023-10-20,2021-02-02,940,,,✅,,,,✅,,,6,0,3,0,0,0,0,0,9,,10.2M,12,0
statusflare-com/statusflare,community,0.1.3,2021-05-25,2021-05-15,1818,,,✅,,,,✅,,,4,0,2,0,0,0,0,0,6,,19.9K,10,0
statuspal/statuspal,community,0.4.2,2026-05-06,2024-06-03,11,,,,✅,,✅,,,,5,0,3,0,0,0,1,0,9,,48.7K,20,0
stax-labs/stax,community,0.1.1,2023-07-17,2023-06-09,1035,,,,✅,,✅,,,,8,0,7,0,0,0,0,3,15,,7.2K,10,0
stefan-kiss/config-merger,community,1.0.2,2024-04-10,2023-06-18,767,,,,✅,,✅,,,,0,0,1,0,0,0,0,0,1,,1.7K,3,0
stefangluszek/nodeping,community,0.0.2,2024-12-06,2024-12-06,527,,,✅,,,,✅,,,5,0,5,0,0,0,0,0,10,,494,1,0
stefangrosaru/duo,community,0.1.1,2022-09-29,2022-09-04,1326,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,6.7K,5,0
stegraab/nutanix,community,2.4.2-stegra.1,2026-04-27,2026-04-01,20,,,✅,,,,✅,,,132,0,181,0,0,0,0,1,313,,597,6,0
stegraab/stepca,community,0.1.1,2026-04-01,2026-04-01,46,,,✅,,,,✅,,,2,0,0,0,0,0,0,0,2,,3.9K,2,0
steigr/keepass,community,1.0.2,2025-10-12,2025-10-12,217,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,165,1,0
steigr/shell,community,1.8.3,2025-10-12,2025-04-08,217,,,✅,,,,✅,,,2,0,2,0,0,0,0,0,4,,4.9K,4,0
step-security/stepsecurity,community,0.0.24,2026-05-12,2025-07-10,5,,,,✅,,✅,,,,9,0,2,0,0,0,0,0,11,,28.4K,24,0
StephanMeijer/ntfy,community,0.2.0,2026-03-11,2026-03-11,67,,,,✅,,✅,,,,3,0,2,0,0,0,0,0,5,,68,1,0
stephenroome/sftpb64,community,0.0.3,2022-04-01,2022-04-01,1507,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,2.3K,1,0
steve-gray/harness,community,0.6.19,2022-10-23,2022-10-23,1302,,,✅,,,,✅,,,73,0,59,0,0,0,0,1,132,,8.1K,7,2
StevenBuglione/comfyui,community,0.18.11,2026-04-16,2026-04-12,31,,,,✅,,✅,,,,654,0,20,0,0,0,0,8,674,,300,6,0
StevenBuglione/system,community,0.5.6,2025-04-05,2025-04-05,407,,,✅,,,,✅,,,11,0,5,0,0,0,0,5,16,,411,1,0
StevenCyb/gopackager,community,1.0.1,2025-10-31,2024-01-26,198,,,,✅,,✅,,,,0,0,1,0,0,0,0,0,1,,15.1K,16,0
steveteuber/elasticsearch,community,1.4.6,2020-10-22,2020-10-22,2033,,,✅,,,,✅,,,6,0,0,0,0,0,0,0,6,,9.3K,1,1
stijndehaes/test,community,0.0.1,2022-03-11,2022-03-11,1528,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,2.4K,1,0
StileEducation/chaossearch,community,2.0.8,2023-03-07,2023-01-19,1167,,,✅,,,,✅,,,7,0,0,0,0,0,0,0,7,,24.5K,8,0
StileEducation/stile,community,0.0.25,2025-12-01,2021-03-09,167,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,2.9M,12,0
StileEducation/stile-manifest,community,0.0.22,2024-09-03,2024-09-03,621,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,247,2,0
stim-cloud/stim,community,0.5.0,2022-10-01,2021-12-09,1324,,,✅,,,,✅,,,4,0,0,0,0,0,0,0,4,,13.4K,9,0
StoatLabs/docker,community,2.26.3,2024-12-21,2024-12-21,512,,,✅,,,,✅,,,10,0,5,0,0,0,0,0,15,,1.0K,4,0
stobias123/helm,community,2.4.3,2022-03-18,2022-03-18,1521,,,✅,,,,✅,,,1,0,1,0,0,0,0,1,2,,2.0K,1,0
stobias123/orion,community,0.3.2,2020-11-10,2020-06-11,2014,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,15.7K,6,0
storj/storj,community,0.0.1,2022-08-17,2022-08-17,1369,,,✅,,,,✅,,,3,0,3,0,0,0,0,0,6,,7.8K,1,0
stormforge-llc/better-uptime,community,0.3.16-stormforge1,2023-05-26,2023-05-26,1087,,,✅,,,,✅,,,10,0,2,0,0,0,0,0,12,,1.2K,1,0
stormforge-llc/dnsimple,community,1.1.2-stormforge9,2023-05-30,2023-05-30,1083,,,,✅,,✅,,,,8,0,2,0,0,0,0,1,10,,8.7K,11,0
stormforge-llc/logtail,community,0.1.4-stormforge3,2023-05-26,2023-05-26,1087,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,1.2K,1,0
Story-Health/dialpad,community,0.1.0,2022-07-12,2022-07-12,1405,,,✅,,,,✅,,,2,0,0,0,0,0,0,0,2,,17.2K,1,0
Storytel/runscope,community,0.17.0,2022-05-24,2022-05-16,1454,,,✅,,,,✅,,,6,0,6,0,0,0,0,0,12,,26.0K,6,0
Storytel/storytelfastly,community,0.4.0,2025-02-21,2025-02-14,450,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,693,4,0
straubt1/mock,community,0.0.1-alpha2,2024-02-06,2024-02-06,831,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,1.3K,2,0
streamdal/plumber,community,0.2.3,2023-08-02,2022-02-15,1019,,,✅,,,,✅,,,3,0,3,0,0,0,0,0,6,,4.0K,7,0
streamdal/streamdal,community,0.1.4,2024-03-18,2024-03-05,790,,,✅,,,,✅,,,3,0,3,0,0,0,0,0,6,,2.9K,5,0
streamkap-com/streamkap,partner,3.0.0-beta.16,2026-05-11,2023-10-09,6,,,,✅,,✅,,,,56,0,6,0,0,0,0,0,62,,62.5K,59,0
streamnative/pulsar,community,0.11.0,2026-05-15,2022-08-11,2,,,✅,,,,✅,,,11,0,0,0,0,0,0,0,11,,462.4K,25,0
streamnative/streamnative,community,0.14.1,2026-04-07,2024-01-11,40,,,✅,,,,✅,,,12,0,15,0,0,0,0,0,27,,28.2K,29,0
streamsec-terraform/streamsec,community,1.13.3,2026-04-21,2024-05-28,26,,,,✅,,✅,,,,7,0,3,0,0,0,0,0,10,,122.0K,21,0
streetteam/vercel,community,0.5.1,2022-06-01,2022-05-16,1446,,,,✅,,✅,,,,4,0,3,0,0,0,0,0,7,,20.2K,4,0
strickvl/huggingface-spaces,community,0.0.4,2024-03-31,2024-03-31,777,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,1.4K,4,0
stripe/stripe,community,0.2.2,2026-04-15,2026-01-22,32,,,,✅,,✅,,,,19,0,1,0,0,0,0,0,20,,71.4K,8,0
Striveworks/k3s,community,0.3.0,2026-01-11,2025-06-24,126,,,,✅,,✅,,,,2,0,1,0,0,0,0,0,3,,2.2K,17,0
strng-solutions/hetzner-robot,community,4.0.0,2026-02-04,2023-09-18,102,,,✅,,,,✅,,,3,0,3,0,0,0,0,0,6,,8.9K,13,0
strollby/bitbucket,community,0.1.2,2023-07-31,2022-11-14,1021,,,✅,,,,✅,,,24,0,12,0,0,0,0,0,36,,4.3K,3,0
strongdm/sdm,partner,17.2.0,2026-04-29,2020-07-31,18,,,✅,,,,✅,,,26,0,28,0,0,0,0,6,54,,14.0M,213,0
